City,urban_environmental_variable,Distance,Sampling_Design,Distance_by_Sampling_Design,eta2_Predictor,eta2_Sampling_Design,eta2_Interaction,R2_adjusted
Salem,HII,0,0.01201,0.00352,0.6851829088337983,0.01892862884878666,0.0863520089520454,0.6818888803150096
Santa_Maria,HII,0.00128,0.84446,0.62093,0.4816129629866321,0.1107046217172833,0.030887933589869056,0.4605400024834895
Santiago,HII,0,3.6e-4,0.05846,0.6377626188287022,0.15509491674360146,0.04384684472212639,0.6514536300807297
Sapporo,HII,0.30488,0.03265,0.00127,0.18322512137767796,0.11229494417810942,0.0919321267609038,0.2817516700471334
Seattle,HII,0,0.48531,0.6954,0.4997337156424934,0.12614987996462274,0.009122453747024155,0.5147109901884319
Shanghai,HII,0,0.2053,0.57216,0.7081131989640287,0.12645784273529806,0.013036886648938662,0.7081293146213394
Sioux_Falls,HII,0,0.00339,0,0.6550594590420343,0.22796555850217923,0.2485303063408767,0.7023320857198991
St_Louis,HII,0.00367,0.00401,0.00107,0.3129049988382751,0.30852869444110026,0.10556724070359584,0.4807882888316223
Stockholm,HII,0.02427,0.20437,0.77972,0.1620210977926777,0.14380563408648786,0.006762290916932804,0.23708892952140026
Stuttgart,HII,7.3e-4,0.37221,0.07589,0.3276206883574694,0.03929107262638714,0.03601776884762692,0.33732244700894687
Sudbury,HII,0.00255,0.15685,0.21342,0.34925676493025365,0.02155142335851553,0.06083657762690242,0.3233223439188748
Sydney,HII,0,0.11654,1e-5,0.6704222266178016,0.28082993360773734,0.16613478069113014,0.7107335884923843
Tacoma,HII,0.62663,0.07129,0.07075,0.03564820058963605,0.01256541358458836,0.047210426917768646,0.0463639105866277
Talca,HII,2e-5,0.83825,0.24384,0.5445485326216524,0.11150229625330682,0.02713981493209186,0.5545548962038476
Tampa,HII,0.47681,0.81998,0.13228,0.3349114127507522,0.28365487789973826,0.10922629092819762,0.4333599598547979
Tehran,HII,0.11315,0.05077,7e-5,0.6381365433821511,0.07745174886216771,0.13236257044278044,0.6515131310538629
Temuco,HII,0,2.6e-4,0.59321,0.5558271864028641,0.26281656638316664,0.009776290203285413,0.6041393634322442
Thessaloniki,HII,0.86282,0.03686,0.0839,0.06175122063424573,0.029302220032786017,0.03939022911155514,0.08318621729437181
Tokyo,HII,0.01232,0.5776,7.1e-4,0.3868935925630897,0.05379731504779935,0.08012511975654203,0.4171923624404278
Toluca,HII,0.01078,0.37676,0.03609,0.4941748894324282,0.03273856711310992,0.1030792469678547,0.48735806675857896
Toronto,HII,0,0.01186,0.00556,0.5250473613984536,0.0052657113542201855,0.07601142109948919,0.5239350960567261
Trondheim,HII,0,0.86285,0.94036,0.4292595084355637,0.009827275775377687,0.0027992301380166357,0.40544481408559585
Vancouver,HII,0.54665,0.89777,0.00719,0.22855104759976796,0.31612112368706996,0.08004841386252064,0.43180816346446316
Victoria,HII,0.00968,0.17546,0.03104,0.29416233189193847,0.08045064930302079,0.06293122161052961,0.33087150376452434
Warsaw,HII,0,0.23483,0.13507,0.47660028100435015,0.05029430310589068,0.028767310203147062,0.47980059951994936
Washington,HII,0,0.86327,0.00763,0.6021535004944498,0.15908238168305838,0.06796044093941808,0.6247980022509476
Waterloo,HII,0,0.5853,0.00646,0.29066173962448283,0.3761499982470772,0.10346506198972337,0.5007329394082771
Winnipeg,HII,0,0.08302,1e-5,0.7113227600498703,0.12375609545017519,0.1425139752005552,0.723605664269847
Wollongong,HII,0.00122,0.78673,0.04544,0.34703679056146663,0.19702133690912388,0.05592292698539958,0.4279331155800148
Wuhan,HII,0.39244,0.23998,0.35009,0.11997338512132887,0.008440319249736362,0.02102189163348076,0.1036257072335145
Zurich,HII,0,0.38319,0.59892,0.6380236668809369,0.031385021080319805,0.012294939852134366,0.6272940459973038
Albuquerque,Mean_NDVI,0.10254,0.1124,0.09909,0.0020345255369400017,0.01487110872410091,0.04082053361472076,0.01229165401672161
Almada,Mean_NDVI,0.65128,0.57803,0.29408,0.10014878408837304,0.024213787769770755,0.022873305296422883,0.09984164920306904
Amsterdam,Mean_NDVI,0,0.92443,0.03601,0.37036641470524573,0.14734851247198003,0.05414269946437497,0.4248674591049061
Anchorage,Mean_NDVI,2.7e-4,0.19094,0.08366,0.03702424831489489,0.03538745326519842,0.04063110207079742,0.06598325564054464
Antwerp,Mean_NDVI,0,0.29688,0.32899,0.4068650040809009,0.11241924909109373,0.02258028923124361,0.42983217623088543
Armidale,Mean_NDVI,0,0.04964,0.0133,0.19058523132474134,0.01680733475380925,0.06792183515548657,0.2107804000317458
Athens,Mean_NDVI,0,1.5e-4,0.00735,0.5691228287404461,0.11452924212626552,0.11057742692941527,0.5849208287967321
Atlanta,Mean_NDVI,0,2.6e-4,0.00884,0.40470053370636744,0.19211513866879967,0.06620834525295893,0.47628635046527756
Atlantic_City,Mean_NDVI,0,0,0.00239,0.4299051062636734,0.22270617451497102,0.0858896582083208,0.5110253113216703
Baltimore,Mean_NDVI,0,7.4e-4,3.7e-4,0.45335621455658853,0.018499458842044656,0.11792347350021978,0.47123719879693626
Barrie,Mean_NDVI,3e-5,0.39544,0.2439,0.21069682760995717,0.10096681005050724,0.045011623657927706,0.24439617035419592
Baton_Rouge,Mean_NDVI,0.49454,5e-5,1e-5,0.258478732409878,0.03805729759724477,0.13942918650285255,0.3281859936334376
Beijing,Mean_NDVI,0.77702,0.01529,0.10644,0.05062089937559629,0.3243832741050895,0.06670081892263272,0.32735119079579345
Berlin,Mean_NDVI,0.00229,0.055,0.34789,0.38997521962152765,0.10878281149156184,0.025537094742799714,0.40973897449558006
Bern,Mean_NDVI,0,0,3e-5,0.522418859657424,0.334760451772985,0.14425747946636852,0.6218824618758416
Bogota,Mean_NDVI,0,1e-5,5e-5,0.5407567457728502,0.12228403953789457,0.1403833326084782,0.5778520124097881
Boston,Mean_NDVI,0,0.00175,0.00132,0.40587912306414536,0.025661899025906487,0.08983668086493454,0.4236433018717003
Brantford,Mean_NDVI,5e-5,0.28144,0.36774,0.3171025889781869,0.01839703515968277,0.030351566654485386,0.2943522683055023
Brighton,Mean_NDVI,0,0,2e-5,0.5930312349313032,0.29011500857538053,0.15636036663834285,0.6563294370518109
Brussels,Mean_NDVI,0,0.00559,0.02477,0.7161575075065444,0.3029069375658805,0.08129140194766504,0.7371201909718071
Buenos_Aires,Mean_NDVI,0,0.00344,0.00506,0.6408969462035705,0.06446318772755158,0.06852790307642767,0.6450900916958089
Burlington,Mean_NDVI,0,0.0854,0.32405,0.44913796951163926,0.15071522360239242,0.017013054970191413,0.4852740359067559
Calgary,Mean_NDVI,0.05851,0.01432,0.09463,0.30036159543941443,0.09661536287573413,0.04043734640848825,0.3376489195790121
Cambridge,Mean_NDVI,0.01927,0.43563,0.29033,0.09833318498497921,0.019991908837943963,0.024740267339432607,0.09338635024397823
Canberra,Mean_NDVI,0.0346,0.84261,0.47608,0.0011079617248043216,0.1324902001449967,0.01644567367419087,0.10583693642235747
Cape_Town,Mean_NDVI,0.2614,0.00477,0.68051,0.08237398162157715,0.255020452837366,0.020034434094186857,0.24642272750625838
Charlotte,Mean_NDVI,0,0.00524,0.01731,0.49733794972285683,0.03431867975358015,0.0644137861279974,0.5004035302341627
Charlottetown,Mean_NDVI,2e-5,0.37512,0.20687,0.13872781827637676,0.009777706656896253,0.02751371440295425,0.13032821612917933
Chicago,Mean_NDVI,0,8.6e-4,0.006,0.313773076086413,0.035605097919052905,0.06809954895805388,0.3365578676750105
Christchurch,Mean_NDVI,8e-5,0.72465,0.22838,0.16858595265452256,0.01337865995178379,0.02743489249519135,0.16020207556859456
Cincinnati,Mean_NDVI,0,5e-5,0.00117,0.25651980487680476,0.07014030071326104,0.09988104162360553,0.3167407457709538
Cleveland,Mean_NDVI,0,0,0,0.4750738385912736,0.0029062787570043984,0.24166382674965925,0.5314829548115364
Cologne,Mean_NDVI,2e-4,0.08597,0.0068,0.327313070422879,0.03294158213325019,0.1130540127486091,0.3511895338508847
Curitiba,Mean_NDVI,0,2.6e-4,7.8e-4,0.7533641096809849,0.22684187299500946,0.1216200006120913,0.7650098430485326
Denver,Mean_NDVI,0.06554,0.13357,0.31847,0.03883056197457162,0.02238493976511152,0.0215461550129639,0.03855014357227582
Detroit,Mean_NDVI,0,0.00387,0.0111,0.4277195329684748,0.01766756727208699,0.07167569961440792,0.43178903473768826
Edmonton,Mean_NDVI,3.1e-4,0.20643,0.12616,0.289196121179771,0.010554727954485924,0.03242032688853807,0.2829499319235669
Fairbanks,Mean_NDVI,0,0.33879,0.58939,0.4875598309415992,0.1295285684980542,0.012754321902379144,0.5045451814100146
Fergus,Mean_NDVI,0.01097,0.10024,0.10631,0.11420151206843207,0.00834997947999729,0.0808474348927103,0.10453053282027336
Frankfurt,Mean_NDVI,2.1e-4,0.32379,0.00858,0.2107586758057023,0.0659317452883221,0.07324135201660553,0.26181616468269575
Fredericton,Mean_NDVI,0,0.00156,0,0.546806050296552,0.3006021990955406,0.18994203636197934,0.6353056237497493
Freehold,Mean_NDVI,0,4.4e-4,3e-5,0.20402469000509074,0.09634257756834357,0.12073812364423266,0.30766696439498187
Ghent,Mean_NDVI,0,0.02145,0.19694,0.5863169428577436,0.18088514993408744,0.028904729865608443,0.6086722362759509
Glasgow,Mean_NDVI,0,0.13407,0.07576,0.4868786472518959,0.017111092011200067,0.0452869672430284,0.4799141648763722
Guelph,Mean_NDVI,0.14252,0.13994,0.08627,0.3200282730984871,0.07189186458666877,0.08686521122165658,0.3322806476161255
Halifax,Mean_NDVI,0.09639,0.67538,0.68359,0.12327113761805888,0.02120663660104356,0.01014819971661097,0.10624674443114501
Halle,Mean_NDVI,0,0.01032,4.3e-4,0.3954272147821534,0.05625349687579956,0.11363327320443865,0.4315663891033279
Helsinki,Mean_NDVI,0,0.07901,0.28256,0.3491189685317823,0.025512133225318256,0.025681511308610495,0.34046596646264327
Hempstead,Mean_NDVI,0,2e-5,0,0.09328372236869846,0.14857029476903993,0.29429768590701794,0.38190815196970884
Hiroshima,Mean_NDVI,0,0,1.2e-4,0.47422630964807433,0.24116555389538935,0.11483371325477308,0.5568520329941453
Houston,Mean_NDVI,0,4.5e-4,0.08042,0.5142864398026714,0.10609716703920727,0.040425695416484775,0.5301299584352335
Indianapolis,Mean_NDVI,1e-5,0.00176,0.2458,0.311743958652595,0.16574069353406803,0.021323876711515567,0.38062882911266993
Jacksonville,Mean_NDVI,2e-4,0.36511,0.12771,0.3551935755432306,0.04782052293777119,0.03809524506707006,0.3612735378974359
Kalamazoo,Mean_NDVI,0,0.45668,0.17655,0.25457831890587124,0.06799965980027105,0.032692747910671636,0.276868830284966
Kunming,Mean_NDVI,0,0.58318,0.92979,0.3347228855911607,0.02910909645067092,0.0023704073981360672,0.3246218294699924
Kyoto,Mean_NDVI,1e-5,1e-4,0.08059,0.26958267965390037,0.2101646673528855,0.03991927634337672,0.37830526040706636
Lake_Charles,Mean_NDVI,1e-5,7e-5,0.00295,0.1995652549841558,0.06620556544932388,0.08977556220918827,0.26186928731181647
Landshut,Mean_NDVI,0,0,0,0.36189134858048005,0.05270725418159056,0.15007084087224348,0.4234367644660737
Lansing,Mean_NDVI,0,0.03686,0.00628,0.3762086109131635,0.005227695084664844,0.07826664704549165,0.3820483102714384
Lanzhou,Mean_NDVI,0,0.05785,0.00331,0.12261160690719684,0.07878970353405865,0.08712373955168717,0.20749894848184025
Latacunga,Mean_NDVI,5e-5,0.00934,0.02553,0.2741227461872986,0.03695092890456417,0.0603289853393009,0.2926835979070014
Leuven,Mean_NDVI,0,0.25352,0.6019,0.5345247209925095,0.08293124563025048,0.015320057543249296,0.5305333006783101
Linkoping,Mean_NDVI,0,0.00548,0.04424,0.5278233207779441,0.07796409718480579,0.04713804559075075,0.5373122845662707
Lisbon,Mean_NDVI,0,0.13203,0.00329,0.30763624309530335,0.04145896741497872,0.0698989523861557,0.3363946734667468
Little_Rock,Mean_NDVI,0,0.39939,0.59371,0.4779137270887843,0.024212676678295193,0.014443787427378627,0.4609099830765273
London,Mean_NDVI,0,0,0,0.18279940376925788,0.10935140561128946,0.28931167343591147,0.4031168104812062
Los_Angeles,Mean_NDVI,0.00164,0.97132,0.90738,0.1851076276779044,0.009816879967475416,0.003519603538687359,0.15777045521591915
Louisville,Mean_NDVI,0,1.9e-4,2.2e-4,0.5962165098501238,0.014875622429768679,0.10673149538585622,0.6014422784754172
Madison,Mean_NDVI,0,0,2.8e-4,0.4562657944801811,0.07032608804644043,0.0931751350656221,0.48636692453782804
Manchester,Mean_NDVI,0,2e-4,0,0.5473525938989308,0.04831334183235532,0.17629988428497279,0.5769377433425735
Medellin,Mean_NDVI,0,0,0.01679,0.4425533562969142,0.33195561966090326,0.06607353504136287,0.556655325976371
Melbourne,Mean_NDVI,0.2223,0.0056,6.4e-4,0.45030489387928835,0.018743581032921015,0.13507240743587584,0.4688672271759059
Memphis,Mean_NDVI,0,0.00413,1e-5,0.3408113706344406,0.11947692020404876,0.13124930407637503,0.42485708451085746
Mexico_City,Mean_NDVI,2.7e-4,0.11304,0.65051,0.36264558171901734,0.21586527605390435,0.013624789968955407,0.43015481150177015
Minneapolis,Mean_NDVI,5e-5,6.5e-4,0.02986,0.19207790648488066,0.0784621613588841,0.052687761772480426,0.24380029447444962
Moncton,Mean_NDVI,0,0.05004,0.29153,0.7038846936721701,0.0740424615311134,0.024838457041354563,0.6992682928604728
Montreal,Mean_NDVI,0,1e-5,0,0.3943010257746013,0.28881133372868034,0.19387425262898994,0.5485542729044746
Morelia,Mean_NDVI,0,0.06824,0.01373,0.692213352820186,0.0521792819469182,0.06837002156328377,0.6901008845412007
Muenster,Mean_NDVI,0,0.00209,8.8e-4,0.536728707731323,0.011657223337321089,0.10089381777601703,0.5421126190804959
Munich,Mean_NDVI,0,0.10794,0.03001,0.39270004724748947,0.08407483407424818,0.045413813609850265,0.4196759781414452
New_Haven,Mean_NDVI,5e-5,0.0715,0.14185,0.23610658791161604,0.05880736087607753,0.03399289402650408,0.25744941626634443
New_York,Mean_NDVI,0,0.18754,0.03452,0.5694559135388257,0.018255696281514033,0.04573732834466372,0.5655207851525244
Newcastle,Mean_NDVI,0.54813,0.13689,0.022,0.03985593682366846,0.027532097779479577,0.05967543397512862,0.07801460289009299
Norfolk,Mean_NDVI,0,0.21336,0.3966,0.4017397419507885,0.011243423758515338,0.01798862797974182,0.38693681278547976
North_Bay,Mean_NDVI,0,1e-4,8.9e-4,0.5447755413722942,0.10122777973640232,0.0983110375126787,0.5682951822122801
Orangeville,Mean_NDVI,0.47264,0.7735,0.0391,0.24561901407601372,0.2804903038726559,0.07225473731252656,0.407205388171789
Ottawa,Mean_NDVI,3e-5,0.1095,0.78558,0.3769755717869568,0.07654892454130306,0.007003768268909041,0.3826875460769844
Palmerston_North,Mean_NDVI,0,0.02889,0.03134,0.6362678142352892,0.05703147484812544,0.05748745771245648,0.6352939795178831
Paris,Mean_NDVI,0,0.22969,0.68512,0.4724222956416412,0.030828331627959577,0.007658866892021502,0.46445534682917167
Philadelphia,Mean_NDVI,0,0,0,0.5945606809080382,0.045584672246418066,0.24297917291645132,0.6304942148954491
Pittsburgh,Mean_NDVI,0,4e-5,6e-5,0.44101675440745963,0.04326555036487735,0.13759680301883623,0.4750221543780282
Portland_ME,Mean_NDVI,1.5e-4,0.74422,0.82579,0.17380603525987254,0.0661519760787086,0.006285548979017632,0.18503380896837218
Portland_OR,Mean_NDVI,0,2.3e-4,0.06919,0.6675705872759651,0.14878365575975744,0.04722137521859708,0.6758105465264672
Providence,Mean_NDVI,0,0.04025,0.07218,0.5624356546432687,0.08613143871612139,0.043150656595466595,0.56931024567026145
Punta_Arenas,Mean_NDVI,2.9e-4,0,3.9e-4,0.4721775570654741,0.3168160924393605,0.11206633069778803,0.5790933396245028
Quebec_City,Mean_NDVI,5e-5,0.26174,0.5196,0.3573784318303618,0.03648792674579636,0.014731433450424727,0.34985273063128697
Quito,Mean_NDVI,0.09318,0.30985,6.3e-4,0.3705881698648098,0.2405266105779563,0.10566234767150783,0.4833773044616835
Raleigh,Mean_NDVI,0,0.0013,2.3e-4,0.22708283827596773,0.08740508955547976,0.1216809716877442,0.3148551453700843
Rancagua,Mean_NDVI,0,0.0055,0.00391,0.6850670270511555,0.004319867517899924,0.08720716387676809,0.6800319986056067
Reading,Mean_NDVI,0,8e-5,7.9e-4,0.5160710144930027,0.03511153387842445,0.09415806807356498,0.5280759129828925
Rennes,Mean_NDVI,0,0.0298,0.01561,0.522137473556715,0.004340933676873086,0.06416573275287966,0.5175088662485248
Reutlingen,Mean_NDVI,0,8e-5,0.00137,0.4080461028164694,0.06775588279451389,0.09726105792025896,0.4405361134093426
Rochester,Mean_NDVI,0,0.00129,0.00181,0.45993956477400205,0.009331832690147313,0.09932544951964017,0.46790036943171187
Rockford,Mean_NDVI,2e-5,3.3e-4,0.0063,0.06962222700385241,0.050694117658752265,0.07775183980884263,0.13730486198619807
Sacramento,Mean_NDVI,0.03122,0.16769,0.61189,0.06423158896315044,0.0432199177024549,0.011308810216218362,0.07218455902911558
Salem,Mean_NDVI,2.3e-4,0.01453,0.10377,0.26623112440945246,0.037696141096032344,0.04014837487346499,0.2750749611446355
Santa_Maria,Mean_NDVI,0.02425,4.5e-4,0.00776,0.25884756572402595,0.4351372629326926,0.18984582292271027,0.5220747630256781
Santiago,Mean_NDVI,0,0,0,0.15928642247938568,0.008161736926289815,0.22550138363827987,0.3000188724110766
Sapporo,Mean_NDVI,0,0.0267,3e-5,0.5649080436181615,0.04845336268306013,0.13546895894069813,0.5838178963256511
Seattle,Mean_NDVI,0,1.1e-4,8.1e-4,0.3886135900178177,0.037483506484800755,0.09767395631919057,0.41485304542639534
Shanghai,Mean_NDVI,0.06594,0.00429,0.13497,0.1975925089176385,0.11598456799961984,0.03536095191190226,0.26069720311149736
Sioux_Falls,Mean_NDVI,0,0.00252,0.00159,0.21661107269789018,0.03047591290223239,0.10169354456712178,0.26165461122990363
St_Louis,Mean_NDVI,0,0.12448,0.04824,0.3435244934723102,0.009184202403375485,0.053169457584621535,0.3399609069418159
Stockholm,Mean_NDVI,0,6e-5,2.7e-4,0.2408186754127832,0.03191996070915113,0.10858005307641581,0.2918248821210938
Stuttgart,Mean_NDVI,0,4e-5,0.00111,0.18543679734467167,0.04914147935452677,0.08201406682386514,0.24201604879929572
Sudbury,Mean_NDVI,0.0265,0.54585,0.94824,0.3576729672670399,0.10767487804342747,0.005032143527039444,0.34707322484443537
Sydney,Mean_NDVI,0.22377,0.25068,0.31181,0.13185507719726616,0.016238674612223232,0.024073680047346117,0.12162923555150829
Tacoma,Mean_NDVI,0,0.09371,0.04374,0.1987454671093573,0.10918209407473697,0.05316690692933049,0.26596066239617644
Talca,Mean_NDVI,0,0,1e-5,0.46978948857614383,0.2195997752822593,0.16504347064713396,0.5575849942162076
Tampa,Mean_NDVI,0.50072,0.02822,0.03623,0.2736112981380659,0.20983895830445742,0.15546092943342513,0.3757925913042256
Tehran,Mean_NDVI,0.31709,0.03049,0.19853,0.005576418284901012,0.09454224474530286,0.02970637442169604,0.08344699882007922
Temuco,Mean_NDVI,0,0,0.10424,0.3473316013474998,0.2985423408218673,0.03131554551340203,0.47928836928201335
Thessaloniki,Mean_NDVI,0.00321,4e-5,0.53199,0.20054033858478462,0.3489977380068637,0.012970313550365323,0.4213215574832623
Tokyo,Mean_NDVI,5.5e-4,0.00451,0,0.5788498722877519,0.03701174949996505,0.176117598660849,0.6061588745720665
Toluca,Mean_NDVI,1e-5,0.16036,0.08999,0.6235233029026463,0.1114850570842859,0.07937721512181822,0.620020577340053
Toronto,Mean_NDVI,0,4.4e-4,3e-4,0.31270187619936507,0.016380218870918728,0.11049098867000698,0.34595630594342786
Trondheim,Mean_NDVI,1e-5,0.0318,0.15907,0.37045796083198096,0.08894821921921105,0.033615142176440134,0.39196121645984783
Vancouver,Mean_NDVI,3.5e-4,0.04343,0.05562,0.14539266888356894,0.026099135133003677,0.05040482961617265,0.16164848177146618
Victoria,Mean_NDVI,1e-5,0.01268,0.03953,0.35203898746199924,0.019613735338959278,0.058015962362555074,0.35358420751226716
Warsaw,Mean_NDVI,0,0.50789,0.19681,0.5227681350292328,0.020616749127370024,0.024266287613837423,0.5157970898691355
Washington,Mean_NDVI,0,0,0,0.33752853932641824,0.008385602414798432,0.1811094925055414,0.4011798332702916
Waterloo,Mean_NDVI,3.9e-4,0.01172,0.10249,0.3250560370217884,0.09519011628525774,0.05358226746434354,0.3534843017459033
